,kalimat_id,kata,sense,kalimat
744,975926,mendorong,2602,intinya gerakan kebangsaan negara mendorong negaranegara indonesia melawan penjajahan kolonialisme negaranya
745,976338,mendorong,2602,perdamaian pbb aktif mendorong perlucutan senjata
746,978854,menerima,3102,botol kaca romawi berisi balsem dicampur minyak suci diduga dibawa seekor merpati roh kudus monarki perancis mengaku menerima kuasa karunianya
747,985392,menerima,3101,negara hukum britania raya irlandia australia kanada penyidikan publik berbeda royal commission dimana penyidikan publik menerima bukti mengadakan pendengarannya forum peristiwa spesifik
748,986403,menerima,3101,1958 monshizadeh menerima 7000 savak berangkat amerika serikat
749,986862,menerima,3101,perubahan diputuskan dilaksanakan simulcast dimana masyarakat membeli pesawat penerima digital pesawat penerima analog dimilikinya dipakai menerima siaran analog pemancar tv menyiarkan siaran tv digital
750,986890,menerima,3101,perangkat lunak diperuntukkan pengguna pribadi mengintegrasikan smartphone 10 akun surate berbasis post office protocol pop3 internet message access protocol imap menerima mengirim pesan instan mengakses internet
751,989875,menerima,3103,john menerima william tokohtokoh halusinasi
752,989944,menerima,3101,alasannya diduga menerima suap
753,990524,menerima,3101,juli 2008 pluna menerima pesawat kelimanya total 7 pesanan
754,992709,menerima,3101,atrium berfungsi ruang resepsi paterfamilias kepala rumah tangga berjumpa tamutamunya pagi kalangan keluarga kaya keluarga miskin menerima bantuan amal
755,993076,menerima,3101,1970 menerima beasiswa militer belajar tank mesir enam
756,993657,mengandung,2301,inti stabil alam mengandung 8 nukleon bottleneck menghentikan proses nukleosintesis
757,994040,mengandung,2301,target utama misi europa diduga memiliki samudra permukaannya mengandung kehidupan
758,994086,mengandung,2301,18 januari 2007 sanger mengumumkan proyek eksperimen mengandung artikelartikel kontributor citizendium ketimbang kopi lengkap artikel wikipedia
759,994244,mengandung,2301,band dikenal genre metalcore debut sounding the seventh trumpet mengandung vokal scream
760,994350,mengandung,2301,3000 buku judulnya mengandung pemimipin leader
761,995462,mengandung,2301,satelit jenis memonitor perubahan iklim penelitian ekologis penyelidikan lokasi daratan mengandung mineral minyak
762,995744,mengandung,2301,enclosed alphanumeric supplement blok unicode mengandung karakter abjad latin dikurung lingkaran oval persegi keperluan
763,995799,mengandung,2301,khmer blok unicode mengandung karakter penulisan bahasa khmer kamboja
764,996044,mengandung,2301,softlens lensa kontak alat membantu penglihatan pengganti kacamata softlens dipasang kornea mata terbuat plastik mengandung air
765,996346,mengandung,2301,daun kubis mengandung kelompok glukosinolat menyebabkan pahit
766,996484,mengandung,2301,seni beladiri mengandung latihan pergumulan penekanannya bervariasi
767,996509,mengandung,2301,pusat germinal kali didefinisikan walther flemming 1884 mikroanatomi berbeda organ limfoid sekunder mengandung selsel membelah
768,996885,mengandung,2301,buah mengandung vitamin c tanin
769,996944,mengandung,2301,akibatnya koh mengandung air karbonat lihat
770,996966,mengandung,2301,senyawa mengandung jenis halogen
771,996975,mengandung,2301,samping mengandung air liur komodo memiliki aneka bakteri mematikan dalamnya 28 bakteri gramnegatif 29 grampositif diisolasi air liur
772,997027,mengandung,2301,20 pasien ditangani dapson menderita hemolisis efek sampingnya parah defisiensi glukosa6fosfat dehidrogenase lapdap kombinasi antimalaria mengandung dapson ditarik penggunaan klinis
773,997491,mengandung,2301,lokasi taj mengandung kuburan paviliun timur selatannya
774,997936,mengandung,2301,kombinasi vaksin vaksin tetanus vaksin dtap tdap mengandung vaksin difteri tetanus pertusis dt td mengandung vaksin difteri tetanus
775,998087,mengandung,2301,implan mengandung perangkat elektronik jantung buatan
776,998233,mengandung,2301,samping singel isi lagu album dikenal kelam mengandung konten dewasa dibandingkan albumalbum
777,998640,mengandung,2301,alam semesta mengandung allah allah satusatunya wujud nyata alam semesta bayangbayangnya
778,998683,mengandung,2301,molekulmolekul mengandung 4n elektron pi antiaromatik
779,998844,mengandung,2301,salar de uyuni mengandung 10 miliar ton garam 25000 ton garam diperoleh
780,999059,mengandung,2301,injil mengandung firman allah riwayat isa ditulis generasi isa
781,999349,mengandung,2301,episode mengandung petunjuk bahasa bunga
782,999660,mengandung,2301,peneliti mengembangkan galur semanggi mengandung kumarin galur mengandung kumarin bentuk terikat
